customer_id,signup_date,country,segment
100663,2025-04-12,United Kingdom,Consumer
100664,2025-12-02,United Kingdom,SMB
100665,2024-02-28,France,Mid-Market
100666,2025-05-28,Netherlands,SMB
100667,2025-03-03,Norway,Consumer
100668,2024-05-05,United Kingdom,Mid-Market
100669,2024-06-04,United Kingdom,Consumer
100670,2024-07-26,United Kingdom,SMB
100671,2025-05-15,United Kingdom,Consumer
100672,2024-08-06,Norway,SMB
100673,2025-08-28,France,Enterprise
100674,2024-09-27,United Kingdom,SMB
100675,2024-03-21,United Kingdom,SMB
100676,2024-03-10,Italy,SMB
100677,2024-10-19,United Kingdom,Consumer
100678,2024-10-25,United Kingdom,SMB
100679,2025-06-20,United Kingdom,Mid-Market
100680,2024-12-15,United Kingdom,Consumer
100681,2024-04-29,United Kingdom,SMB
100682,2024-06-04,United Kingdom,SMB
100683,2025-02-18,United Kingdom,SMB
100684,2024-09-01,Ireland,SMB
100685,2025-05-06,United Kingdom,Mid-Market
100686,2025-11-05,United Kingdom,Consumer
100687,2024-09-16,Belgium,SMB
100688,2025-02-07,Germany,SMB
100689,2025-08-31,United Kingdom,Enterprise
100690,2024-06-02,United Kingdom,SMB
100691,2025-01-08,Italy,Mid-Market
100692,2024-08-11,United Kingdom,Consumer
100693,2025-04-03,United Kingdom,SMB
100694,2025-06-27,Italy,Mid-Market
100695,2024-04-12,United Kingdom,Consumer
100696,2024-05-17,Germany,Consumer
100697,2024-01-17,United Kingdom,Consumer
100698,2024-01-09,France,Consumer
100699,2024-02-07,United Kingdom,Mid-Market
100700,2025-05-31,United Kingdom,Mid-Market
100701,2025-10-22,United Kingdom,Consumer
100702,2024-10-26,United Kingdom,Consumer
100703,2025-10-07,Spain,Consumer
100704,2025-06-17,United Kingdom,Mid-Market
100705,2025-08-13,United Kingdom,Consumer
100706,2025-06-24,Germany,SMB
100707,2024-05-25,Germany,SMB
100708,2025-01-17,United Kingdom,SMB
100709,2025-01-19,United Kingdom,SMB
100710,2025-04-14,Norway,Consumer
100711,2025-08-04,France,SMB
100712,2024-03-23,Netherlands,Consumer
100713,2025-05-08,Italy,Mid-Market
100714,2025-08-31,Germany,SMB
100715,2024-03-25,United Kingdom,SMB
100716,2024-10-30,United Kingdom,Mid-Market
100717,2025-10-16,United Kingdom,Consumer
100718,2024-01-18,France,Mid-Market
100719,2024-04-27,Belgium,SMB
100720,2025-08-10,United Kingdom,SMB
100721,2024-05-05,United Kingdom,SMB
100722,2025-05-28,United Kingdom,SMB
100723,2025-10-20,Belgium,Consumer
100724,2024-12-30,United Kingdom,SMB
100725,2024-12-20,United Kingdom,SMB
100726,2024-11-09,United Kingdom,Consumer
100727,2024-09-29,United Kingdom,Consumer
100728,2024-10-04,United Kingdom,Mid-Market
100729,2025-02-08,United Kingdom,Enterprise
100730,2025-10-16,United Kingdom,Consumer
100731,2025-12-18,United Kingdom,SMB
100732,2025-09-24,United Kingdom,SMB
100733,2024-03-28,United Kingdom,Consumer
100734,2024-08-12,United Kingdom,Consumer
100735,2025-07-07,France,Consumer
100736,2025-02-02,United Kingdom,SMB
100737,2024-09-01,United Kingdom,Consumer
100738,2024-08-15,United Kingdom,SMB
100739,2024-03-26,United Kingdom,Consumer
100740,2024-08-30,United Kingdom,Consumer
100741,2024-11-04,United Kingdom,SMB
100742,2024-10-31,Spain,SMB
100743,2025-02-05,United Kingdom,Mid-Market
100744,2024-07-18,United Kingdom,Consumer
100745,2024-05-30,United Kingdom,SMB
100746,2025-10-10,United Kingdom,Consumer
100747,2024-10-23,United Kingdom,SMB
100748,2024-07-05,Germany,Mid-Market
100749,2025-04-09,Netherlands,SMB
100750,2025-01-31,United Kingdom,Consumer
100751,2025-02-25,United Kingdom,SMB
100752,2024-06-10,United Kingdom,Mid-Market
100753,2025-06-12,United Kingdom,SMB
100754,2024-05-20,France,Consumer
100755,2025-09-03,United Kingdom,Consumer
100756,2024-11-05,United Kingdom,SMB
100757,2024-10-26,Belgium,SMB
100758,2024-10-10,United Kingdom,Mid-Market
100759,2024-11-05,United Kingdom,Mid-Market
100760,2025-05-01,France,Consumer
100761,2024-12-29,United Kingdom,Mid-Market
100762,2024-04-02,United Kingdom,Mid-Market
100763,2025-02-18,United Kingdom,Consumer
100764,2024-07-14,Italy,Mid-Market
100765,2024-03-20,United Kingdom,SMB
100766,2025-09-05,United Kingdom,SMB
100767,2024-08-16,United Kingdom,SMB
100768,2025-03-10,United Kingdom,Enterprise
100769,2024-05-05,Ireland,SMB
100770,2024-09-05,United Kingdom,Mid-Market
100771,2024-10-09,United Kingdom,SMB
100772,2024-04-07,United Kingdom,Consumer
100773,2025-12-12,Netherlands,SMB
100774,2024-08-15,United Kingdom,Mid-Market
100775,2025-03-01,Spain,SMB
100776,2025-02-17,United Kingdom,SMB
100777,2024-11-09,United Kingdom,SMB
100778,2025-03-04,Germany,Mid-Market
100779,2025-02-17,Spain,Consumer
100780,2024-02-28,United Kingdom,SMB
100781,2025-05-04,Italy,Consumer
100782,2024-03-24,United Kingdom,Mid-Market
100783,2024-11-13,United Kingdom,Mid-Market
100784,2024-09-23,Norway,Mid-Market
100785,2024-11-23,United Kingdom,SMB
100786,2024-02-22,Netherlands,Consumer
100787,2025-05-27,United Kingdom,Consumer
100788,2024-11-01,Germany,Consumer
100789,2024-02-14,United Kingdom,SMB
100790,2024-01-03,United Kingdom,Consumer
100791,2025-01-29,United Kingdom,SMB
100792,2025-05-02,United Kingdom,Mid-Market
100793,2025-02-04,United Kingdom,SMB
100794,2025-06-10,United Kingdom,SMB
100795,2025-07-07,United Kingdom,Enterprise
100796,2025-09-29,United Kingdom,Consumer
100797,2025-12-19,United Kingdom,SMB
100798,2025-10-08,France,Mid-Market
100799,2025-08-04,France,Enterprise
100800,2024-11-11,Germany,Consumer
100801,2025-01-03,United Kingdom,Consumer
100802,2025-03-26,Italy,SMB
100803,2024-05-03,United Kingdom,SMB
100804,2025-05-10,United Kingdom,Enterprise
100805,2025-03-06,United Kingdom,SMB
100806,2025-01-15,France,Consumer
100807,2025-09-01,United Kingdom,Consumer
100808,2025-05-17,United Kingdom,Consumer
100809,2025-11-12,Norway,SMB
100810,2025-12-14,United Kingdom,Consumer
100811,2025-08-26,United Kingdom,Consumer
100812,2024-08-05,Norway,SMB
100813,2024-05-18,United Kingdom,SMB
100814,2024-08-06,United Kingdom,SMB
100815,2025-06-04,Italy,Mid-Market
100816,2025-09-23,Spain,Consumer
100817,2025-10-05,United Kingdom,Consumer
100818,2025-05-14,Ireland,SMB
100819,2025-05-12,United Kingdom,Mid-Market
100820,2025-11-26,United Kingdom,SMB
100821,2025-05-16,United Kingdom,SMB
100822,2024-04-13,United Kingdom,SMB
100823,2024-12-31,France,Enterprise
100824,2024-09-19,Netherlands,Consumer
100825,2025-04-10,United Kingdom,Consumer
100826,2025-04-09,United Kingdom,Consumer
100827,2024-08-03,United Kingdom,SMB
100828,2024-08-07,Spain,Consumer
100829,2024-03-05,United Kingdom,SMB
100830,2024-08-02,United Kingdom,Mid-Market
100831,2025-08-28,United Kingdom,Mid-Market
100832,2025-04-23,United Kingdom,SMB
100833,2025-11-20,France,SMB
100834,2025-11-08,France,SMB
100835,2025-09-18,United Kingdom,SMB
100836,2024-05-11,Germany,Consumer
100837,2024-09-01,Norway,SMB
100838,2024-02-12,United Kingdom,Mid-Market
100839,2024-03-09,United Kingdom,Consumer
100840,2024-06-17,United Kingdom,Mid-Market
100841,2024-07-23,Germany,Mid-Market
100842,2024-01-12,United Kingdom,Consumer
100843,2025-09-08,United Kingdom,SMB
100844,2025-01-20,United Kingdom,SMB
100845,2025-04-24,Spain,Mid-Market
100846,2025-04-22,United Kingdom,Mid-Market
100847,2025-12-07,France,Consumer
100848,2024-04-17,United Kingdom,SMB
100849,2024-09-07,Sweden,Enterprise
100850,2024-08-13,United Kingdom,Consumer
100851,2025-02-07,United Kingdom,Consumer
100852,2025-01-19,Spain,SMB
100853,2025-07-31,Italy,SMB
100854,2025-02-13,United Kingdom,Consumer
100855,2024-06-20,United Kingdom,Enterprise
100856,2025-02-16,Germany,SMB
100857,2025-12-05,Spain,SMB
100858,2025-02-27,United Kingdom,Consumer
100859,2025-03-09,United Kingdom,Mid-Market
100860,2024-05-08,Germany,Mid-Market
100861,2024-01-06,Germany,Consumer
100862,2024-06-02,Germany,SMB
100863,2024-01-19,United Kingdom,SMB
100864,2024-11-26,United Kingdom,Enterprise
100865,2025-10-06,Italy,Consumer
100866,2024-11-22,Spain,SMB
100867,2025-04-16,Germany,Consumer
100868,2025-09-17,United Kingdom,SMB
100869,2025-07-11,United Kingdom,SMB
100870,2025-04-20,Germany,Consumer
100871,2025-07-27,United Kingdom,SMB
100872,2024-07-24,Sweden,SMB
100873,2024-11-03,United Kingdom,Consumer
100874,2024-10-18,France,Mid-Market
100875,2025-08-06,Spain,Mid-Market
100876,2024-10-25,United Kingdom,Consumer
100877,2025-11-16,United Kingdom,SMB
100878,2024-05-16,United Kingdom,Consumer
100879,2024-05-05,United Kingdom,SMB
100880,2025-06-07,United Kingdom,SMB
100881,2025-07-12,United Kingdom,Consumer
100882,2025-05-11,Belgium,SMB
100883,2024-08-12,United Kingdom,Consumer
100884,2024-01-07,United Kingdom,Consumer
100885,2024-08-23,United Kingdom,Consumer
100886,2024-12-07,United Kingdom,SMB
100887,2024-10-28,United Kingdom,SMB
100888,2025-11-05,United Kingdom,Consumer
100889,2025-09-23,France,Mid-Market
100890,2025-07-20,United Kingdom,Consumer
100891,2024-01-17,Belgium,Consumer
100892,2024-04-03,United Kingdom,SMB
100893,2024-11-13,United Kingdom,SMB
100894,2025-03-30,Germany,Enterprise
100895,2025-05-12,Spain,Mid-Market
100896,2024-08-04,United Kingdom,SMB
100897,2024-03-21,United Kingdom,Mid-Market
100898,2024-08-27,United Kingdom,Consumer
100899,2025-08-02,United Kingdom,Mid-Market
100900,2025-12-22,United Kingdom,SMB
100901,2025-11-19,United Kingdom,Consumer
100902,2025-03-09,United Kingdom,Consumer
100903,2024-03-07,United Kingdom,Consumer
100904,2025-12-08,Belgium,SMB
100905,2024-04-21,France,Consumer
100906,2024-07-15,United Kingdom,Consumer
100907,2025-12-13,United Kingdom,Consumer
100908,2025-01-03,United Kingdom,SMB
100909,2024-05-24,United Kingdom,SMB
100910,2025-01-02,Germany,Mid-Market
100911,2024-02-27,Spain,SMB
100912,2024-08-18,Italy,SMB
100913,2025-11-27,Norway,Consumer
100914,2024-08-06,Norway,SMB
100915,2025-10-14,Belgium,Consumer
100916,2025-01-31,United Kingdom,Mid-Market
100917,2025-04-24,United Kingdom,Consumer
100918,2025-05-28,United Kingdom,SMB
100919,2025-02-07,United Kingdom,Enterprise
100920,2024-01-26,United Kingdom,Mid-Market
100921,2025-11-02,Netherlands,Consumer
100922,2024-12-13,United Kingdom,SMB
100923,2025-04-24,United Kingdom,SMB
100924,2025-02-08,United Kingdom,Consumer
100925,2025-04-26,United Kingdom,SMB
100926,2024-09-16,United Kingdom,Enterprise
100927,2025-09-08,Spain,SMB
100928,2024-06-12,United Kingdom,SMB
100929,2025-04-22,Germany,Mid-Market
100930,2025-02-26,United Kingdom,Mid-Market
100931,2025-01-03,United Kingdom,Mid-Market
100932,2024-01-17,United Kingdom,Mid-Market
100933,2024-10-11,Germany,Consumer
100934,2024-02-04,Germany,Consumer
100935,2025-01-02,United Kingdom,SMB
100936,2025-05-17,Belgium,SMB
100937,2025-01-16,United Kingdom,SMB
100938,2025-07-07,Italy,Consumer
100939,2024-09-20,United Kingdom,SMB
100940,2024-08-11,United Kingdom,Consumer
100941,2024-11-23,Netherlands,Mid-Market
100942,2024-06-16,United Kingdom,Enterprise
100943,2025-08-09,United Kingdom,Consumer
100944,2025-08-14,United Kingdom,Mid-Market
100945,2024-10-31,United Kingdom,Mid-Market
100946,2025-08-02,France,SMB
100947,2024-01-19,Spain,Mid-Market
100948,2024-04-23,Spain,SMB
100949,2024-07-25,United Kingdom,Consumer
100950,2024-10-10,United Kingdom,Mid-Market
100951,2024-06-18,United Kingdom,SMB
100952,2025-01-09,United Kingdom,SMB
100953,2025-08-03,United Kingdom,Mid-Market
100954,2024-11-29,Belgium,Consumer
100955,2024-11-24,Spain,SMB
100956,2024-02-13,Germany,SMB
100957,2024-07-23,United Kingdom,Mid-Market
100958,2025-08-13,United Kingdom,Consumer
100959,2025-08-15,United Kingdom,Consumer
100960,2024-03-17,United Kingdom,SMB
100961,2024-01-15,United Kingdom,Enterprise
100962,2025-08-30,United Kingdom,Consumer
100963,2024-05-07,United Kingdom,Consumer
100964,2025-02-23,Belgium,Mid-Market
100965,2025-08-27,United Kingdom,Consumer
100966,2025-07-29,Belgium,Mid-Market
100967,2025-02-06,United Kingdom,SMB
100968,2024-10-02,United Kingdom,SMB
100969,2025-07-19,United Kingdom,Mid-Market
100970,2025-05-22,United Kingdom,SMB
100971,2025-09-04,United Kingdom,Mid-Market
100972,2025-01-10,United Kingdom,Consumer
100973,2025-11-19,Italy,Consumer
100974,2025-07-16,United Kingdom,SMB
100975,2024-02-16,United Kingdom,SMB
100976,2024-08-02,United Kingdom,Consumer
100977,2025-08-07,United Kingdom,Mid-Market
100978,2024-03-25,United Kingdom,SMB
100979,2025-06-02,United Kingdom,Consumer
100980,2024-09-05,Norway,SMB
100981,2024-05-31,Netherlands,SMB
100982,2025-01-29,Germany,Consumer
100983,2025-11-12,United Kingdom,Enterprise
100984,2025-10-18,United Kingdom,Mid-Market
100985,2024-10-22,Italy,Consumer
100986,2024-01-03,United Kingdom,Consumer
100987,2025-10-10,United Kingdom,SMB
100988,2025-10-17,United Kingdom,Enterprise
100989,2025-03-18,Germany,SMB
100990,2025-04-04,Ireland,Mid-Market
100991,2025-01-20,Germany,Mid-Market
100992,2024-01-10,Germany,Mid-Market
100993,2024-04-26,United Kingdom,SMB
100994,2024-04-14,Italy,Consumer
100995,2025-10-30,United Kingdom,Mid-Market
100996,2024-02-06,Ireland,Consumer
100997,2025-02-10,United Kingdom,Mid-Market
100998,2024-09-22,Norway,Consumer
100999,2024-01-05,United Kingdom,Mid-Market
101000,2025-11-02,United Kingdom,Mid-Market
101001,2024-01-14,United Kingdom,Consumer
101002,2025-09-17,United Kingdom,Consumer
101003,2025-07-22,United Kingdom,Mid-Market
101004,2025-08-03,Ireland,Mid-Market
101005,2024-04-28,United Kingdom,Mid-Market
101006,2025-10-06,Italy,Mid-Market
101007,2025-03-13,United Kingdom,Mid-Market
101008,2024-10-20,France,Consumer
101009,2025-05-12,United Kingdom,Mid-Market
101010,2024-09-06,France,Mid-Market
101011,2024-07-23,United Kingdom,Enterprise
101012,2024-07-29,United Kingdom,Consumer
101013,2025-02-20,Belgium,SMB
101014,2025-03-15,United Kingdom,SMB
101015,2024-06-24,United Kingdom,SMB
101016,2024-06-28,France,Consumer
101017,2025-11-22,Netherlands,Mid-Market
101018,2025-01-11,United Kingdom,Mid-Market
101019,2025-09-20,United Kingdom,SMB
101020,2024-08-29,Italy,Consumer
101021,2024-07-29,Germany,Mid-Market
101022,2024-07-25,Norway,Enterprise
101023,2025-01-21,United Kingdom,SMB
101024,2025-07-23,France,SMB
101025,2024-12-31,United Kingdom,SMB
101026,2024-08-03,Belgium,Mid-Market
101027,2025-12-02,United Kingdom,Mid-Market
101028,2025-02-22,Germany,SMB
101029,2024-10-15,United Kingdom,SMB
101030,2024-01-08,United Kingdom,SMB
101031,2025-02-14,France,Mid-Market
101032,2025-03-29,United Kingdom,SMB
101033,2025-11-09,Italy,SMB
101034,2024-06-17,United Kingdom,SMB
101035,2024-04-29,Ireland,Consumer
101036,2025-12-31,United Kingdom,Consumer
101037,2025-02-06,United Kingdom,Enterprise
101038,2024-01-20,United Kingdom,SMB
101039,2024-03-18,United Kingdom,Consumer
101040,2024-12-13,United Kingdom,Consumer
101041,2025-03-27,France,Mid-Market
101042,2024-06-27,France,SMB
101043,2024-09-24,France,Consumer
101044,2025-06-22,United Kingdom,Consumer
101045,2025-12-08,United Kingdom,Consumer
101046,2024-12-24,United Kingdom,Enterprise
101047,2024-10-30,Germany,Enterprise
101048,2024-09-20,Spain,Consumer
101049,2024-04-09,United Kingdom,SMB
101050,2024-02-08,France,SMB
101051,2025-09-01,United Kingdom,Consumer
101052,2024-01-28,United Kingdom,SMB
101053,2025-08-23,United Kingdom,Mid-Market
101054,2024-06-29,United Kingdom,SMB
101055,2025-05-22,France,SMB
101056,2025-11-26,Italy,SMB
101057,2025-07-01,United Kingdom,Mid-Market
101058,2025-06-17,United Kingdom,Mid-Market
101059,2024-07-12,France,Mid-Market
101060,2025-03-13,Belgium,SMB
101061,2025-04-14,United Kingdom,Consumer
101062,2024-11-06,United Kingdom,Mid-Market
101063,2024-01-28,Ireland,Consumer
101064,2025-10-28,United Kingdom,Mid-Market
101065,2024-05-23,Sweden,SMB
101066,2025-12-12,United Kingdom,Consumer
101067,2025-11-12,France,Consumer
101068,2024-01-14,United Kingdom,SMB
101069,2025-06-24,United Kingdom,Enterprise
101070,2025-04-08,Spain,Consumer
101071,2024-06-17,United Kingdom,SMB
101072,2025-08-17,United Kingdom,Mid-Market
101073,2024-03-22,Belgium,SMB
101074,2024-06-30,Spain,SMB
101075,2025-11-24,United Kingdom,Consumer
101076,2025-06-27,United Kingdom,Mid-Market
101077,2024-03-23,United Kingdom,Consumer
101078,2024-04-15,Ireland,Consumer
101079,2024-07-06,United Kingdom,Consumer
101080,2024-02-21,United Kingdom,Mid-Market
101081,2024-05-13,Italy,Mid-Market
101082,2025-02-21,Italy,SMB
101083,2024-01-06,Netherlands,Enterprise
101084,2024-07-29,Sweden,Mid-Market
101085,2024-08-17,Germany,Consumer
101086,2025-12-10,Germany,Mid-Market
101087,2025-12-13,Germany,SMB
101088,2025-09-10,United Kingdom,Consumer
101089,2024-09-06,United Kingdom,Consumer
101090,2025-01-20,United Kingdom,Mid-Market
101091,2025-01-03,Ireland,Consumer
101092,2025-09-20,United Kingdom,Mid-Market
101093,2025-06-29,United Kingdom,Consumer
101094,2025-10-24,United Kingdom,Mid-Market
101095,2025-02-06,United Kingdom,Mid-Market
101096,2025-11-02,United Kingdom,SMB
101097,2025-06-27,Netherlands,SMB
101098,2025-06-24,Spain,Consumer
101099,2025-04-28,United Kingdom,Mid-Market
101100,2024-09-02,United Kingdom,SMB
101101,2025-03-20,United Kingdom,SMB
101102,2024-09-17,Germany,Mid-Market
101103,2025-04-19,Netherlands,Consumer
101104,2024-07-05,United Kingdom,Mid-Market
101105,2025-08-07,Germany,Consumer
101106,2025-02-21,United Kingdom,Consumer
101107,2025-06-03,United Kingdom,SMB
101108,2024-06-11,Norway,Consumer
101109,2025-08-01,United Kingdom,SMB
101110,2025-08-09,United Kingdom,Mid-Market
101111,2024-04-16,United Kingdom,SMB
101112,2024-09-12,United Kingdom,SMB
101113,2025-05-10,Belgium,SMB
101114,2025-09-30,Norway,SMB
101115,2025-06-22,United Kingdom,Consumer
101116,2024-12-10,United Kingdom,Mid-Market
101117,2024-08-07,Germany,Consumer
101118,2025-10-27,United Kingdom,Mid-Market
101119,2025-10-01,Spain,Enterprise
101120,2025-10-17,France,SMB
101121,2024-08-10,United Kingdom,Mid-Market
101122,2024-11-15,Netherlands,Mid-Market
101123,2024-06-27,United Kingdom,Consumer
101124,2025-11-28,United Kingdom,Consumer
101125,2025-09-25,United Kingdom,SMB
101126,2024-05-06,United Kingdom,Enterprise
101127,2024-06-29,France,Enterprise
101128,2025-02-07,France,Mid-Market
101129,2024-10-30,Norway,SMB
101130,2024-12-02,Norway,Consumer
101131,2024-09-25,United Kingdom,Consumer
101132,2025-05-07,United Kingdom,SMB
101133,2025-10-18,France,Mid-Market
101134,2025-11-01,Sweden,SMB
101135,2024-11-28,United Kingdom,Consumer
101136,2025-08-28,United Kingdom,SMB
101137,2025-05-22,United Kingdom,SMB
101138,2024-05-23,United Kingdom,SMB
101139,2025-08-03,France,Consumer
101140,2024-09-13,United Kingdom,Consumer
101141,2025-04-03,Germany,SMB
101142,2025-06-10,Netherlands,SMB
101143,2025-11-20,Netherlands,Consumer
101144,2025-11-24,United Kingdom,Mid-Market
101145,2025-08-09,United Kingdom,SMB
101146,2025-01-04,Germany,Consumer
101147,2024-10-19,Netherlands,SMB
101148,2024-11-18,United Kingdom,Mid-Market
101149,2025-11-26,Italy,SMB
101150,2024-05-29,United Kingdom,Consumer
101151,2025-01-18,Spain,Consumer
101152,2025-05-11,United Kingdom,Mid-Market
